trip_id,truck_id,driver_id,route_id,trip_date,distance_km,fuel_liters,load_tons,travel_time_hours,scheduled_time_hours,delivery_status
TR2622,T001,D015,R002,2026-08-17 09:01:35.875151,246,63.04,2.08,3.66,4.24,On Time
TR2623,T079,D040,R007,2025-10-24 09:01:35.877145,699,161.96,4.28,14.34,13.68,Late
TR2624,T055,D003,R002,2025-11-18 09:01:35.878145,289,70.94,2.42,5.31,5.32,On Time
TR2625,T045,D021,R008,2026-05-11 09:01:35.880145,287,93.48,2.45,6.12,4.98,Late
TR2626,T014,D009,R001,2026-07-22 09:01:35.882753,555,132.98,2.17,11.65,11.38,Late
TR2627,T008,D011,R008,2026-06-02 09:01:35.883749,313,114.36,2.03,4.96,5.52,On Time
TR2628,T095,D031,R003,2026-04-28 09:01:35.885749,410,123.3,3.45,8.71,8.46,Late
TR2629,T012,D018,R006,2025-12-26 09:01:35.887749,597,211.42,2.39,12.09,11.32,Late
TR2630,T094,D016,R004,2026-07-23 09:01:35.888749,376,116.32,3.6,8.77,8.07,Late
TR2631,T091,D025,R006,2026-01-28 09:01:35.890749,569,166.04,2.4,10.29,11.87,On Time
TR2632,T007,D006,R001,2026-04-22 09:01:35.892749,576,146.74,3.36,14.26,11.52,Late
TR2633,T068,D026,R004,2026-07-20 09:01:35.893749,351,100.74,3.15,7.38,7.31,Late
TR2634,T004,D007,R001,2025-12-20 09:01:35.895749,548,150.95,4.55,12.2,11.48,Late
TR2635,T058,D043,R005,2026-06-04 09:01:35.898237,624,159.72,2.51,12.13,11.57,Late
TR2636,T001,D015,R002,2026-06-06 09:01:35.899311,253,87.3,2.38,5.5,4.59,Late
TR2637,T021,D010,R008,2026-02-05 09:01:35.901306,316,76.7,2.84,6.52,5.35,Late
TR2638,T056,D050,R001,2026-05-16 09:01:35.903306,599,214.09,5.13,10.43,11.91,On Time
TR2639,T090,D042,R007,2026-02-22 09:01:35.905311,730,211.59,4.1,19.93,16.05,Late
TR2640,T013,D042,R006,2026-08-13 09:01:35.907307,585,132.05,5.15,9.24,10.75,On Time
TR2641,T007,D006,R008,2026-05-10 09:01:35.909313,292,79.41,2.04,4.78,5.31,On Time
TR2642,T096,D011,R002,2025-12-08 09:01:35.911313,273,90.24,2.04,6.5,5.62,Late
TR2643,T092,D018,R007,2026-05-01 09:01:35.913314,712,177.35,4.91,13.56,12.3,Late
TR2644,T041,D033,R006,2026-06-20 09:01:35.914927,581,151.48,2.17,10.21,10.45,On Time
TR2645,T079,D040,R003,2025-11-14 09:01:35.916980,398,113.6,3.56,6.75,6.97,On Time
TR2646,T051,D041,R006,2025-10-20 09:01:35.918980,616,165.94,2.26,11.38,10.29,Late
TR2647,T060,D020,R006,2025-11-12 09:01:35.920980,603,178.51,4.2,13.08,12.88,Late
TR2648,T038,D030,R008,2026-05-29 09:01:35.922980,270,81.28,2.46,4.73,5.32,On Time
TR2649,T007,D006,R005,2026-06-19 09:01:35.923980,628,181.51,5.25,12.09,12.82,On Time
TR2650,T056,D050,R005,2025-11-18 09:01:35.925980,608,208.09,4.54,11.61,10.99,Late
TR2651,T075,D027,R001,2026-09-09 09:01:35.927987,583,134.83,2.25,10.01,9.73,Late
TR2652,T034,D009,R004,2026-07-07 09:01:35.929980,344,80.62,2.04,7.34,5.96,Late
TR2653,T060,D020,R007,2026-06-21 09:01:35.931502,679,192.29,2.53,12.63,11.85,Late
TR2654,T053,D008,R008,2025-10-29 09:01:35.933575,267,63.84,2.76,5.41,4.86,Late
TR2655,T081,D018,R008,2026-08-05 09:01:35.934575,280,104.08,2.22,5.82,4.75,Late
TR2656,T088,D043,R001,2025-11-21 09:01:35.936575,591,147.68,3.69,12.0,11.03,Late
TR2657,T019,D008,R008,2025-12-15 09:01:35.938574,321,117.85,2.47,6.64,5.38,Late
TR2658,T076,D016,R006,2026-08-11 09:01:35.939574,584,134.08,5.84,13.06,11.1,Late
TR2659,T052,D041,R007,2026-07-17 09:01:35.941574,733,242.71,4.28,12.64,13.82,On Time
TR2660,T046,D035,R002,2026-02-03 09:01:35.943581,265,75.15,2.6,4.85,4.5,Late
TR2661,T048,D043,R004,2026-09-03 09:01:35.945576,362,82.93,2.43,5.97,6.82,On Time
TR2662,T006,D037,R005,2026-06-16 09:01:35.947574,623,180.65,5.6,10.61,11.96,On Time
TR2663,T049,D007,R002,2025-10-20 09:01:35.949151,268,100.36,2.41,4.41,4.97,On Time
TR2664,T021,D010,R006,2026-06-24 09:01:35.951146,598,139.66,4.38,11.78,10.85,Late
TR2665,T055,D003,R004,2026-02-28 09:01:35.952146,369,85.66,2.95,8.91,7.81,Late
TR2666,T086,D020,R004,2026-08-25 09:01:35.954146,393,93.66,2.97,6.22,7.15,On Time
TR2667,T030,D014,R007,2025-11-23 09:01:35.956146,721,263.54,4.14,10.9,12.31,On Time
TR2668,T046,D035,R006,2026-06-18 09:01:35.957146,593,229.13,3.93,11.22,10.14,Late
TR2669,T087,D015,R004,2026-03-07 09:01:35.959149,391,94.97,2.58,6.9,7.34,On Time
TR2670,T100,D027,R001,2025-10-08 09:01:35.961150,606,177.17,4.42,12.47,10.64,Late
TR2671,T024,D049,R001,2025-09-22 09:01:35.963146,565,149.47,4.41,11.84,9.7,Late
TR2672,T079,D040,R008,2025-11-07 09:01:35.964628,288,88.14,2.4,5.65,5.91,On Time
TR2673,T035,D029,R001,2026-06-30 09:01:35.966701,575,163.19,4.11,12.5,12.16,Late
TR2674,T014,D009,R004,2026-05-15 09:01:35.968704,358,128.56,3.35,5.94,5.99,On Time
TR2675,T053,D008,R005,2025-11-27 09:01:35.970713,614,171.26,6.1,13.77,13.1,Late
TR2676,T100,D027,R001,2026-05-23 09:01:35.971701,561,185.04,4.32,12.42,11.0,Late
TR2677,T056,D050,R008,2025-12-21 09:01:35.973701,272,60.85,2.42,4.86,5.34,On Time
TR2678,T074,D002,R003,2026-04-16 09:01:35.975702,364,108.66,2.14,5.86,6.7,On Time
TR2679,T015,D038,R002,2025-10-13 09:01:35.977701,269,62.67,2.47,4.26,4.49,On Time
TR2680,T077,D015,R002,2026-02-20 09:01:35.979701,272,65.86,2.07,5.43,4.53,Late
TR2681,T028,D001,R001,2026-05-12 09:01:35.981522,577,146.47,2.17,9.75,9.88,On Time
TR2682,T033,D026,R002,2025-09-23 09:01:35.983237,252,69.76,2.01,5.34,5.43,On Time
TR2683,T022,D032,R006,2026-07-04 09:01:35.985239,589,136.57,3.04,11.63,11.98,On Time
TR2684,T079,D040,R001,2025-09-25 09:01:35.986235,553,164.69,3.09,12.11,10.1,Late
TR2685,T004,D007,R008,2026-01-12 09:01:35.988236,314,86.4,2.84,5.38,6.15,On Time
TR2686,T096,D011,R008,2025-12-15 09:01:35.990234,268,66.26,2.54,5.44,5.71,On Time
TR2687,T070,D020,R008,2026-09-15 09:01:35.992237,304,117.66,2.81,6.94,5.72,Late
TR2688,T060,D020,R007,2026-05-01 09:01:35.993238,729,202.37,4.09,13.84,15.69,On Time
TR2689,T014,D009,R001,2026-02-27 09:01:35.995242,597,202.17,4.36,11.05,11.96,On Time
TR2690,T034,D009,R005,2026-05-12 09:01:35.997542,631,188.68,4.98,12.59,11.48,Late
TR2691,T075,D027,R004,2025-12-31 09:01:35.998540,359,92.22,2.63,6.57,6.74,On Time
TR2692,T040,D004,R006,2026-05-06 09:01:36.000708,610,142.36,5.88,12.98,13.16,On Time
TR2693,T085,D050,R006,2025-10-04 09:01:36.002707,569,209.09,2.72,11.96,10.5,Late
TR2694,T088,D043,R006,2026-03-05 09:01:36.004707,615,177.98,5.52,13.77,12.2,Late
TR2695,T006,D037,R004,2026-08-16 09:01:36.005709,356,130.56,2.37,6.96,6.83,Late
TR2696,T077,D015,R007,2026-02-13 09:01:36.007707,710,177.26,3.59,13.42,13.31,Late
TR2697,T053,D008,R005,2026-04-02 09:01:36.009707,642,169.16,3.59,14.94,13.81,Late
TR2698,T008,D011,R001,2025-10-18 09:01:36.010707,571,164.51,4.16,13.57,12.48,Late
TR2699,T018,D036,R005,2026-04-19 09:01:36.012708,616,173.0,5.93,10.57,11.47,On Time
TR2700,T049,D007,R003,2025-12-05 09:01:36.015486,403,95.26,3.17,8.14,7.1,Late
TR2701,T056,D050,R002,2026-06-26 09:01:36.016540,263,79.19,2.01,5.4,5.27,Late
TR2702,T040,D004,R001,2026-03-26 09:01:36.018536,567,169.4,4.03,12.95,11.24,Late
TR2703,T004,D007,R002,2026-05-26 09:01:36.020536,268,78.79,2.12,5.23,4.52,Late
TR2704,T065,D046,R003,2026-03-11 09:01:36.021536,411,110.57,2.49,7.58,8.0,On Time
TR2705,T052,D041,R003,2026-02-14 09:01:36.023536,416,127.51,2.64,9.78,8.86,Late
TR2706,T038,D030,R003,2026-03-23 09:01:36.025541,363,133.61,2.43,7.27,6.66,Late
TR2707,T007,D006,R001,2026-06-13 09:01:36.026536,547,140.63,2.45,9.07,9.92,On Time
TR2708,T020,D033,R007,2026-01-15 09:01:36.028536,694,242.48,5.51,12.68,12.3,Late
TR2709,T061,D022,R003,2026-03-01 09:01:36.031541,379,114.76,2.05,7.35,6.71,Late
TR2710,T011,D050,R005,2026-01-02 09:01:36.033113,608,198.57,5.48,9.03,10.18,On Time
TR2711,T033,D026,R001,2026-09-13 09:01:36.035115,581,141.92,4.87,13.27,10.64,Late
TR2712,T069,D044,R002,2026-01-13 09:01:36.036110,232,85.4,2.44,5.36,4.31,Late
TR2713,T072,D043,R007,2026-03-17 09:01:36.038109,684,236.53,4.25,16.01,14.81,Late
TR2714,T002,D029,R004,2026-02-19 09:01:36.040109,393,95.76,3.3,9.48,7.6,Late
TR2715,T022,D032,R003,2026-06-24 09:01:36.042109,400,96.99,2.1,9.9,8.67,Late
TR2716,T068,D026,R002,2026-05-23 09:01:36.043109,248,83.85,2.27,4.58,4.4,Late
TR2717,T090,D042,R007,2026-01-23 09:01:36.045109,713,180.1,4.8,13.06,12.29,Late
TR2718,T082,D022,R007,2026-04-11 09:01:36.047109,686,211.93,2.65,14.79,14.01,Late
TR2719,T086,D020,R006,2026-05-10 09:01:36.048610,601,154.52,3.43,12.14,12.39,On Time
TR2720,T097,D037,R002,2026-05-09 09:01:36.050665,292,96.16,2.19,7.88,6.42,Late
TR2721,T048,D043,R004,2026-06-08 09:01:36.052665,352,92.52,3.39,6.39,7.03,On Time
TR2722,T010,D025,R003,2026-01-30 09:01:36.053665,367,132.02,2.54,9.37,7.66,Late
TR2723,T069,D044,R004,2025-11-03 09:01:36.055665,373,92.54,3.2,6.97,6.66,Late
TR2724,T011,D050,R004,2026-05-15 09:01:36.057665,362,107.2,3.09,7.4,6.4,Late
TR2725,T083,D025,R004,2026-06-10 09:01:36.058665,375,97.22,3.42,7.25,7.9,On Time
TR2726,T072,D043,R006,2026-01-16 09:01:36.060665,600,184.1,3.4,11.09,12.62,On Time
TR2727,T002,D029,R005,2026-03-02 09:01:36.062670,638,177.92,6.11,9.81,11.19,On Time
TR2728,T006,D037,R003,2025-11-09 09:01:36.065224,376,119.07,3.89,5.96,6.9,On Time
TR2729,T030,D014,R008,2025-11-01 09:01:36.066310,284,72.11,2.84,4.9,5.4,On Time
TR2730,T043,D027,R001,2025-09-23 09:01:36.068306,601,203.11,4.97,10.48,12.12,On Time
TR2731,T095,D031,R006,2026-01-17 09:01:36.070305,572,162.07,4.0,10.35,10.26,Late
TR2732,T066,D028,R002,2026-04-27 09:01:36.071306,289,109.72,2.16,7.01,5.63,Late
TR2733,T086,D020,R001,2026-06-01 09:01:36.073305,570,188.54,5.09,13.09,11.09,Late
TR2734,T047,D016,R005,2025-09-21 09:01:36.075305,641,243.55,5.35,11.11,11.86,On Time
TR2735,T014,D009,R006,2025-10-09 09:01:36.077324,566,149.59,3.27,12.55,10.34,Late
TR2736,T083,D025,R006,2025-12-28 09:01:36.079308,604,219.9,4.62,14.06,11.39,Late
TR2737,T069,D044,R006,2025-11-20 09:01:36.080306,613,187.35,4.09,12.2,11.28,Late
TR2738,T100,D027,R003,2026-04-13 09:01:36.083067,369,86.42,3.89,7.13,6.54,Late
TR2739,T041,D033,R007,2026-04-29 09:01:36.084237,706,193.03,6.25,15.65,15.02,Late
TR2740,T088,D043,R001,2025-11-14 09:01:36.086232,555,184.53,4.04,13.44,11.45,Late
TR2741,T049,D007,R002,2025-12-05 09:01:36.088232,277,92.17,2.4,6.85,5.65,Late
TR2742,T076,D016,R003,2026-07-26 09:01:36.089232,388,137.32,2.29,8.61,7.99,Late
TR2743,T015,D038,R004,2026-06-28 09:01:36.091232,375,98.19,3.55,7.19,7.14,Late
TR2744,T073,D049,R001,2026-08-22 09:01:36.093232,560,125.37,4.68,11.2,10.61,Late
TR2745,T072,D043,R001,2026-07-19 09:01:36.094232,606,207.24,2.06,11.14,12.84,On Time
TR2746,T030,D014,R007,2026-03-03 09:01:36.096232,687,160.59,4.33,17.1,15.18,Late
TR2747,T049,D007,R007,2025-11-15 09:01:36.098233,683,263.64,5.4,17.83,15.03,Late
TR2748,T072,D043,R006,2026-09-11 09:01:36.100087,624,152.04,4.17,12.0,11.95,Late
TR2749,T038,D030,R004,2026-05-19 09:01:36.102085,346,106.61,3.47,5.87,6.08,On Time
TR2750,T038,D030,R002,2025-11-19 09:01:36.104083,291,92.72,2.32,7.34,5.98,Late
TR2751,T007,D006,R005,2025-12-09 09:01:36.106083,647,186.71,4.74,14.51,12.61,Late
TR2752,T025,D034,R008,2025-10-05 09:01:36.107083,284,91.06,2.74,5.32,4.9,Late
TR2753,T005,D035,R005,2026-02-22 09:01:36.109083,597,206.07,5.91,9.04,10.55,On Time
TR2754,T001,D015,R007,2025-11-19 09:01:36.111083,699,169.06,3.92,13.95,14.21,On Time
TR2755,T010,D025,R005,2025-10-09 09:01:36.112083,618,243.39,3.67,11.44,11.17,Late
TR2756,T035,D029,R008,2026-03-11 09:01:36.114752,269,101.6,2.28,4.62,4.59,Late
TR2757,T012,D018,R008,2026-05-24 09:01:36.115844,309,115.27,2.93,6.69,5.36,Late
TR2758,T001,D015,R008,2025-11-18 09:01:36.117839,315,92.81,2.25,6.38,6.32,Late
TR2759,T080,D017,R007,2025-12-03 09:01:36.119839,706,273.23,5.85,12.98,13.02,On Time
TR2760,T056,D050,R004,2025-12-17 09:01:36.120839,360,100.1,3.19,6.61,7.29,On Time
TR2761,T073,D049,R004,2026-09-09 09:01:36.122839,373,112.67,2.87,7.59,7.34,Late
TR2762,T070,D020,R008,2026-07-18 09:01:36.124839,291,80.47,2.44,6.08,5.51,Late
TR2763,T088,D043,R005,2026-09-01 09:01:36.125839,639,168.97,3.58,9.91,11.27,On Time
TR2764,T076,D016,R006,2026-01-27 09:01:36.127839,593,207.25,5.55,10.09,11.45,On Time
TR2765,T003,D018,R001,2026-07-11 09:01:36.129839,591,160.19,3.63,15.46,12.6,Late
TR2766,T090,D042,R008,2025-12-23 09:01:36.131320,312,69.7,2.54,7.44,6.02,Late
TR2767,T024,D049,R004,2026-09-14 09:01:36.133389,358,141.54,3.25,6.43,6.0,Late
TR2768,T074,D002,R003,2026-03-16 09:01:36.135389,383,87.66,2.64,7.54,6.48,Late
TR2769,T041,D033,R005,2025-10-08 09:01:36.136389,604,176.55,5.19,13.19,11.65,Late
TR2770,T063,D007,R005,2025-12-13 09:01:36.138389,615,188.06,4.87,11.32,12.87,On Time
TR2771,T083,D025,R004,2026-02-22 09:01:36.140393,369,132.29,3.54,9.04,7.96,Late
TR2772,T056,D050,R008,2026-03-29 09:01:36.142393,281,98.46,2.48,7.31,5.96,Late
TR2773,T010,D025,R002,2026-05-04 09:01:36.144394,260,99.74,2.45,5.84,4.68,Late
TR2774,T047,D016,R007,2025-10-03 09:01:36.146395,693,159.95,3.49,15.94,14.88,Late
TR2775,T063,D007,R008,2026-07-14 09:01:36.147972,317,76.02,2.0,7.4,6.37,Late
TR2776,T074,D002,R002,2026-09-16 09:01:36.150023,241,87.55,2.44,4.35,4.15,Late
TR2777,T003,D018,R006,2025-09-21 09:01:36.151023,626,157.74,5.56,13.75,13.62,Late
TR2778,T053,D008,R004,2026-07-09 09:01:36.153023,351,79.75,2.46,6.32,6.76,On Time
TR2779,T061,D022,R004,2026-04-26 09:01:36.155030,345,98.4,2.01,6.42,5.87,Late
TR2780,T012,D018,R005,2026-06-15 09:01:36.156024,628,177.38,2.69,12.49,10.61,Late
TR2781,T034,D009,R003,2026-08-10 09:01:36.158023,405,118.93,2.74,10.9,8.74,Late
TR2782,T070,D020,R006,2026-08-14 09:01:36.160023,625,143.27,2.23,9.42,11.05,On Time
TR2783,T045,D021,R002,2026-08-01 09:01:36.162026,292,80.55,2.07,6.47,5.26,Late
TR2784,T048,D043,R008,2026-07-23 09:01:36.164023,264,70.95,2.92,5.52,4.58,Late
TR2785,T085,D050,R004,2026-08-25 09:01:36.165597,339,108.31,3.22,7.57,6.59,Late
TR2786,T030,D014,R005,2025-11-29 09:01:36.167593,657,158.93,2.58,10.05,11.54,On Time
TR2787,T006,D037,R007,2025-10-03 09:01:36.168593,678,197.97,2.07,12.9,11.86,Late
TR2788,T062,D002,R005,2026-01-01 09:01:36.170593,613,142.16,4.45,11.86,10.67,Late
TR2789,T040,D004,R007,2025-10-21 09:01:36.172593,711,181.25,2.71,12.05,12.81,On Time
TR2790,T073,D049,R006,2026-02-17 09:01:36.173593,599,174.3,3.36,11.99,11.11,Late
TR2791,T077,D015,R006,2026-08-02 09:01:36.175593,582,190.32,5.8,10.01,11.17,On Time
TR2792,T093,D023,R003,2026-04-10 09:01:36.177616,392,90.09,3.54,6.12,6.57,On Time
TR2793,T011,D050,R006,2026-05-07 09:01:36.179593,579,134.54,3.32,9.1,10.36,On Time
TR2794,T020,D033,R002,2025-10-01 09:01:36.180593,254,62.73,2.11,4.67,4.62,Late
TR2795,T060,D020,R002,2026-03-16 09:01:36.183172,289,93.42,2.27,5.64,4.85,Late
TR2796,T068,D026,R003,2026-07-01 09:01:36.184168,408,95.72,2.8,10.06,8.39,Late
TR2797,T008,D011,R002,2026-02-09 09:01:36.186167,257,60.84,2.28,4.41,4.31,Late
TR2798,T076,D016,R005,2026-04-16 09:01:36.188168,632,215.11,5.98,10.77,11.33,On Time
TR2799,T065,D046,R002,2026-05-23 09:01:36.189168,244,67.88,2.24,4.01,4.1,On Time
TR2800,T081,D018,R005,2026-03-31 09:01:36.191167,651,210.28,3.43,11.82,11.09,Late
TR2801,T058,D043,R007,2026-03-16 09:01:36.193170,728,214.83,4.27,12.89,14.81,On Time
TR2802,T043,D027,R008,2025-12-01 09:01:36.195168,286,107.51,2.17,4.4,4.81,On Time
TR2803,T002,D029,R007,2026-04-03 09:01:36.197167,714,278.03,2.54,14.64,12.09,Late
TR2804,T064,D039,R002,2025-11-13 09:01:36.198632,272,69.75,2.06,5.43,4.86,Late
TR2805,T030,D014,R006,2025-12-31 09:01:36.199712,572,129.94,5.73,9.87,9.54,Late
TR2806,T013,D042,R003,2026-04-18 09:01:36.201708,398,88.99,3.34,8.63,8.79,On Time
TR2807,T057,D012,R002,2025-10-27 09:01:36.203708,275,83.89,2.01,4.58,4.97,On Time
TR2808,T092,D018,R006,2026-05-02 09:01:36.205708,605,186.62,4.77,14.68,12.47,Late
TR2809,T011,D050,R003,2026-07-09 09:01:36.206708,403,141.19,2.35,7.9,8.95,On Time
TR2810,T041,D033,R001,2026-08-17 09:01:36.208719,597,146.05,2.04,13.38,11.16,Late
TR2811,T054,D038,R001,2026-07-22 09:01:36.210708,595,144.25,3.27,8.92,10.12,On Time
TR2812,T093,D023,R003,2025-10-16 09:01:36.212708,419,146.19,3.3,8.9,7.2,Late
TR2813,T076,D016,R002,2026-02-04 09:01:36.214708,248,73.37,2.18,4.19,4.25,On Time
TR2814,T064,D039,R001,2026-01-22 09:01:36.216292,553,137.22,4.24,11.82,9.95,Late
TR2815,T007,D006,R001,2025-10-22 09:01:36.218287,606,188.92,2.11,12.08,10.79,Late
TR2816,T030,D014,R005,2026-02-27 09:01:36.219287,639,159.67,3.23,11.87,13.9,On Time
TR2817,T087,D015,R004,2026-06-04 09:01:36.221287,373,127.2,3.13,8.57,7.53,Late
TR2818,T075,D027,R002,2026-05-30 09:01:36.223287,239,95.37,2.27,5.83,4.76,Late
TR2819,T065,D046,R007,2025-12-13 09:01:36.225287,715,183.45,3.52,11.1,12.68,On Time
TR2820,T079,D040,R001,2025-11-05 09:01:36.226287,605,225.11,4.32,13.92,12.52,Late
TR2821,T023,D004,R007,2026-03-09 09:01:36.228287,710,220.61,5.47,11.93,12.59,On Time
TR2822,T044,D017,R002,2026-02-20 09:01:36.230287,241,93.0,2.6,4.09,4.74,On Time
TR2823,T073,D049,R007,2026-02-09 09:01:36.231775,736,201.36,6.77,13.58,13.46,Late
TR2824,T071,D029,R007,2026-05-05 09:01:36.232897,679,256.48,2.22,13.71,13.37,Late
TR2825,T090,D042,R003,2025-10-03 09:01:36.234892,417,139.78,2.24,7.65,7.99,On Time
TR2826,T028,D001,R006,2025-09-24 09:01:36.236892,608,210.55,5.81,10.24,10.53,On Time
TR2827,T048,D043,R003,2026-03-07 09:01:36.238892,415,140.68,3.44,9.64,9.21,Late
TR2828,T021,D010,R007,2026-09-11 09:01:36.240893,697,220.84,2.37,15.93,14.44,Late
TR2829,T028,D001,R002,2026-04-23 09:01:36.241892,256,81.89,2.07,5.49,5.45,Late
TR2830,T069,D044,R005,2025-11-27 09:01:36.243892,613,213.77,5.0,12.34,13.35,On Time
TR2831,T020,D033,R007,2026-08-12 09:01:36.245892,690,169.18,2.08,16.59,13.91,Late
TR2832,T005,D035,R004,2025-10-05 09:01:36.246892,370,143.43,2.08,6.45,6.33,Late
TR2833,T032,D028,R002,2026-02-17 09:01:36.249442,232,61.47,2.32,4.19,3.91,Late
TR2834,T032,D028,R008,2026-02-27 09:01:36.250438,264,94.19,2.42,3.99,4.51,On Time
TR2835,T018,D036,R003,2026-01-26 09:01:36.252437,399,91.62,2.63,9.09,8.11,Late
TR2836,T073,D049,R003,2025-12-01 09:01:36.254437,395,96.82,3.64,7.28,7.43,On Time
TR2837,T012,D018,R005,2026-06-23 09:01:36.256438,607,164.64,3.69,11.48,11.26,Late
TR2838,T030,D014,R006,2026-09-12 09:01:36.257438,619,207.68,5.5,13.52,11.24,Late
TR2839,T019,D008,R001,2026-01-23 09:01:36.259437,576,177.77,5.71,9.61,10.91,On Time
TR2840,T004,D007,R008,2026-08-01 09:01:36.261438,308,83.43,2.75,7.03,6.84,Late
TR2841,T021,D010,R008,2026-02-08 09:01:36.262438,278,70.78,2.66,4.81,5.22,On Time
TR2842,T022,D032,R007,2026-08-13 09:01:36.264936,682,179.75,3.78,14.04,12.6,Late
TR2843,T068,D026,R001,2026-09-14 09:01:36.266010,597,217.17,4.59,11.65,11.14,Late
TR2844,T073,D049,R007,2026-05-31 09:01:36.268006,682,202.53,4.71,12.67,12.05,Late
TR2845,T043,D027,R002,2025-11-29 09:01:36.270006,267,74.14,2.46,5.73,4.77,Late
TR2846,T089,D040,R002,2025-12-26 09:01:36.272007,262,92.42,2.03,4.74,4.73,Late
TR2847,T007,D006,R004,2025-12-17 09:01:36.274006,382,85.18,3.26,7.21,7.63,On Time
TR2848,T090,D042,R007,2025-11-09 09:01:36.275006,714,169.35,6.77,19.27,15.52,Late
TR2849,T066,D028,R003,2026-04-28 09:01:36.277006,418,114.09,2.63,8.38,7.15,Late
TR2850,T040,D004,R008,2026-06-22 09:01:36.279006,319,122.37,2.68,7.25,6.87,Late
TR2851,T062,D002,R002,2026-04-19 09:01:36.281006,242,96.71,2.33,4.75,5.08,On Time
TR2852,T081,D018,R007,2026-06-29 09:01:36.282608,735,175.95,2.3,16.93,15.18,Late
TR2853,T012,D018,R003,2026-07-11 09:01:36.283605,377,123.3,3.76,7.01,6.3,Late
TR2854,T068,D026,R002,2026-03-16 09:01:36.285604,279,102.6,2.36,6.7,5.44,Late
TR2855,T091,D025,R005,2026-09-10 09:01:36.287605,609,156.07,2.54,12.64,11.05,Late
TR2856,T082,D022,R008,2026-07-02 09:01:36.289604,277,62.14,2.21,6.41,5.64,Late
TR2857,T017,D039,R005,2026-07-13 09:01:36.290604,605,153.79,4.97,13.72,11.53,Late
TR2858,T014,D009,R007,2026-07-12 09:01:36.292605,691,212.89,4.55,17.44,14.42,Late
TR2859,T054,D038,R004,2026-09-15 09:01:36.294604,355,83.09,3.12,7.01,6.95,Late
TR2860,T008,D011,R005,2026-02-03 09:01:36.296604,619,157.49,3.95,14.05,11.48,Late
TR2861,T046,D035,R007,2026-07-11 09:01:36.298105,701,162.79,5.89,16.07,15.09,Late
TR2862,T088,D043,R001,2025-10-02 09:01:36.300196,548,144.08,5.33,8.11,9.15,On Time
TR2863,T088,D043,R005,2026-08-27 09:01:36.302201,644,243.2,5.67,15.57,13.02,Late
TR2864,T021,D010,R001,2026-09-02 09:01:36.304196,584,146.07,2.99,9.9,11.03,On Time
TR2865,T095,D031,R005,2026-06-25 09:01:36.306196,631,152.33,2.64,13.79,13.72,Late
TR2866,T011,D050,R006,2026-09-09 09:01:36.307195,617,145.61,3.98,10.63,10.44,Late
TR2867,T047,D016,R008,2026-02-27 09:01:36.309207,289,79.96,2.43,6.79,5.72,Late
TR2868,T097,D037,R004,2026-06-30 09:01:36.311196,390,91.08,2.14,8.69,7.69,Late
TR2869,T066,D028,R005,2026-04-23 09:01:36.312196,648,197.11,5.33,12.48,12.85,On Time
TR2870,T033,D026,R008,2026-06-08 09:01:36.314195,283,74.24,2.64,5.6,5.48,Late
TR2871,T078,D008,R002,2026-09-12 09:01:36.316196,281,97.67,2.19,5.91,5.81,Late
TR2872,T078,D008,R005,2026-03-03 09:01:36.318217,621,219.08,2.58,15.43,12.98,Late
TR2873,T016,D049,R007,2026-02-18 09:01:36.320195,681,220.31,5.37,13.51,14.43,On Time
TR2874,T095,D031,R008,2025-10-07 09:01:36.321195,285,65.04,2.14,5.22,5.34,On Time
TR2875,T087,D015,R004,2025-12-17 09:01:36.323196,366,87.14,3.21,8.27,6.71,Late
TR2876,T077,D015,R004,2026-02-20 09:01:36.325195,394,101.69,2.24,9.32,8.48,Late
TR2877,T031,D031,R004,2025-11-13 09:01:36.327196,380,121.71,2.94,5.86,6.63,On Time
TR2878,T049,D007,R003,2026-07-10 09:01:36.328195,376,127.84,3.37,8.25,7.04,Late
TR2879,T037,D026,R008,2025-10-10 09:01:36.330195,324,94.69,2.05,6.58,5.46,Late
TR2880,T069,D044,R008,2026-08-30 09:01:36.331701,279,94.58,2.76,5.31,5.7,On Time
TR2881,T031,D031,R003,2025-12-20 09:01:36.333842,364,136.98,2.95,7.53,6.33,Late
TR2882,T004,D007,R005,2026-03-01 09:01:36.335772,620,139.0,5.91,15.12,12.65,Late
TR2883,T073,D049,R007,2025-11-20 09:01:36.337973,719,236.74,5.6,14.84,14.39,Late
TR2884,T093,D023,R008,2025-10-26 09:01:36.339771,315,70.3,2.32,6.92,5.64,Late
TR2885,T026,D026,R005,2026-05-01 09:01:36.340770,620,139.83,3.68,12.94,12.03,Late
TR2886,T094,D016,R007,2026-02-08 09:01:36.342771,714,176.13,3.06,16.5,14.07,Late
TR2887,T036,D049,R007,2025-12-16 09:01:36.344777,684,257.32,5.53,13.61,13.64,On Time
TR2888,T002,D029,R006,2026-04-13 09:01:36.346770,602,190.26,4.01,11.47,10.45,Late
TR2889,T044,D017,R007,2026-03-10 09:01:36.347770,687,170.86,4.91,12.48,12.74,On Time
TR2890,T051,D041,R002,2026-05-17 09:01:36.350340,251,59.93,2.01,6.27,5.26,Late
TR2891,T036,D049,R005,2026-07-18 09:01:36.352338,605,203.08,3.13,11.59,10.68,Late
TR2892,T050,D014,R001,2026-05-04 09:01:36.354343,554,126.88,4.45,14.04,11.24,Late
